sepal_length,sepal_width,petal_length,petal_width,label
-0.5810659036233256,0.8418371395091189,-1.0129776470347078,-1.0421108948074178,0
-0.8943089783528789,-0.2078351042678367,-1.0129776470347078,-1.0421108948074178,0
-1.2075520530824337,0.2120337932429459,-1.0823121882417377,-1.0421108948074178,0
-1.3641735904472116,0.002099344487554612,-0.9436431058276779,-1.0421108948074178,0
-0.7376874409881022,1.0517715882645102,-1.0129776470347078,-1.0421108948074178,0
-0.1112012915289928,1.6815749345306832,-0.8049740234136179,-0.6864416474328723,0
-1.3641735904472116,0.6319026907537275,-1.0129776470347078,-0.864276271120145,0
-0.7376874409881022,0.6319026907537275,-0.9436431058276779,-1.0421108948074178,0
-1.677416665176765,-0.417769553023228,-1.0129776470347078,-1.0421108948074178,0
-0.8943089783528789,0.002099344487554612,-0.9436431058276779,-1.2199455184946906,0
-0.1112012915289928,1.2617060370199014,-0.9436431058276779,-1.0421108948074178,0
-1.050930515717657,0.6319026907537275,-0.8743085646206478,-1.0421108948074178,0
-1.050930515717657,-0.2078351042678367,-1.0129776470347078,-1.2199455184946906,0
-1.8340382025415431,-0.2078351042678367,-1.2209812706557976,-1.2199455184946906,0
0.5152848579301152,1.8915093832860743,-1.1516467294487678,-1.0421108948074178,0
0.3586633205653386,2.7312471783076395,-0.9436431058276779,-0.6864416474328723,0
-0.1112012915289928,1.6815749345306832,-1.0823121882417377,-0.6864416474328723,0
-0.5810659036233256,0.8418371395091189,-1.0129776470347078,-0.864276271120145,0
0.3586633205653386,1.4716404857752918,-0.8049740234136179,-0.864276271120145,0
-0.5810659036233256,1.4716404857752918,-0.9436431058276779,-0.864276271120145,0
-0.1112012915289928,0.6319026907537275,-0.8049740234136179,-1.0421108948074178,0
-0.5810659036233256,1.2617060370199014,-0.9436431058276779,-0.6864416474328723,0
-1.3641735904472116,1.0517715882645102,-1.2903158118628275,-1.0421108948074178,0
-0.5810659036233256,0.42196824199833627,-0.8049740234136179,-0.5086070237455996,0
-1.050930515717657,0.6319026907537275,-0.6663049409995581,-1.0421108948074178,0
-0.7376874409881022,-0.2078351042678367,-0.8743085646206478,-1.0421108948074178,0
-0.7376874409881022,0.6319026907537275,-0.8743085646206478,-0.6864416474328723,0
-0.42444436625854753,0.8418371395091189,-0.9436431058276779,-1.0421108948074178,0
-0.42444436625854753,0.6319026907537275,-1.0129776470347078,-1.0421108948074178,0
-1.2075520530824337,0.2120337932429459,-0.8743085646206478,-1.0421108948074178,0
-1.050930515717657,0.002099344487554612,-0.8743085646206478,-1.0421108948074178,0
-0.1112012915289928,0.6319026907537275,-0.9436431058276779,-0.6864416474328723,0
-0.42444436625854753,2.101443832041465,-0.9436431058276779,-1.2199455184946906,0
0.04542024583578387,2.311378280796857,-1.0129776470347078,-1.0421108948074178,0
-0.8943089783528789,0.002099344487554612,-0.9436431058276779,-1.0421108948074178,0
-0.7376874409881022,0.2120337932429459,-1.1516467294487678,-1.0421108948074178,0
0.04542024583578387,0.8418371395091189,-1.0823121882417377,-1.0421108948074178,0
-0.8943089783528789,1.0517715882645102,-1.0129776470347078,-1.2199455184946906,0
-1.677416665176765,-0.2078351042678367,-1.0823121882417377,-1.0421108948074178,0
-0.5810659036233256,0.6319026907537275,-0.9436431058276779,-1.0421108948074178,0
-0.7376874409881022,0.8418371395091189,-1.0823121882417377,-0.864276271120145,0
-1.5207951278119884,-1.6773762455555747,-1.0823121882417377,-0.864276271120145,0
-1.677416665176765,0.2120337932429459,-1.0823121882417377,-1.0421108948074178,0
-0.7376874409881022,0.8418371395091189,-0.8743085646206478,-0.330772400058327,0
-0.5810659036233256,1.4716404857752918,-0.6663049409995581,-0.6864416474328723,0
-1.050930515717657,-0.2078351042678367,-1.0129776470347078,-0.864276271120145,0
-0.5810659036233256,1.4716404857752918,-0.8743085646206478,-1.0421108948074178,0
-1.3641735904472116,0.2120337932429459,-1.0129776470347078,-1.0421108948074178,0
-0.26782282889377085,1.2617060370199014,-0.9436431058276779,-1.0421108948074178,0
-0.7376874409881022,0.42196824199833627,-1.0129776470347078,-1.0421108948074178,0
2.394743306307442,0.2120337932429459,1.2750622127972808,1.0919045894398547,1
1.4550140821187796,0.2120337932429459,1.1363931303832209,1.2697392131271275,1
2.2381217689426656,0.002099344487554612,1.4137312952113408,1.2697392131271275,1
0.04542024583578387,-1.6773762455555747,0.789720424348071,0.9140699657525821,1
1.6116356194835562,-0.6277040017786193,1.2057276715902505,1.2697392131271275,1
0.3586633205653386,-0.6277040017786193,1.1363931303832209,0.9140699657525821,1
1.2983925447540015,0.42196824199833627,1.2750622127972808,1.4475738368144004,1
-0.8943089783528789,-1.4674417968001836,0.3043786358988612,0.38056609469076397,1
1.7682571568483327,-0.417769553023228,1.2057276715902505,0.9140699657525821,1
-0.42444436625854753,-0.8376384505340096,0.720385883141041,1.0919045894398547,1
-0.7376874409881022,-2.3071795918217477,0.4430477183129212,0.38056609469076397,1
0.6719063952948934,-0.2078351042678367,0.9283895067621311,1.2697392131271275,1
0.8285279326596701,-1.8873106943109652,0.789720424348071,0.38056609469076397,1
0.9851494700244466,-0.417769553023228,1.2750622127972808,1.0919045894398547,1
0.20204178320056054,-0.417769553023228,0.5123822595199513,0.9140699657525821,1
1.9248786942131109,0.002099344487554612,1.067058589176191,1.0919045894398547,1
0.20204178320056054,-0.2078351042678367,1.1363931303832209,1.2697392131271275,1
0.5152848579301152,-0.8376384505340096,0.8590549655551007,0.38056609469076397,1
1.1417710073892247,-1.8873106943109652,1.1363931303832209,1.2697392131271275,1
0.20204178320056054,-1.2575073480447923,0.720385883141041,0.5584007183780368,1
0.6719063952948934,0.2120337932429459,1.3443967540043105,1.8032430841889457,1
0.9851494700244466,-0.6277040017786193,0.789720424348071,0.9140699657525821,1
1.2983925447540015,-1.2575073480447923,1.4137312952113408,1.2697392131271275,1
0.9851494700244466,-0.6277040017786193,1.2750622127972808,0.7362353420653093,1
1.4550140821187796,-0.417769553023228,0.9977240479691607,0.9140699657525821,1
1.7682571568483327,-0.2078351042678367,1.067058589176191,1.0919045894398547,1
2.0815002315778877,-0.6277040017786193,1.3443967540043105,1.0919045894398547,1
1.9248786942131109,-0.2078351042678367,1.4830658364183706,1.625408460501673,1
0.8285279326596701,-0.417769553023228,1.1363931303832209,1.2697392131271275,1
0.3586633205653386,-1.047572899289401,0.4430477183129212,0.38056609469076397,1
0.04542024583578387,-1.4674417968001836,0.651051341934011,0.5584007183780368,1
0.04542024583578387,-1.4674417968001836,0.5817168007269813,0.38056609469076397,1
0.5152848579301152,-0.8376384505340096,0.720385883141041,0.7362353420653093,1
0.8285279326596701,-0.8376384505340096,1.5524003776254003,1.4475738368144004,1
-0.1112012915289928,-0.2078351042678367,1.1363931303832209,1.2697392131271275,1
0.8285279326596701,0.6319026907537275,1.1363931303832209,1.4475738368144004,1
1.9248786942131109,0.002099344487554612,1.2750622127972808,1.2697392131271275,1
1.2983925447540015,-1.6773762455555747,1.067058589176191,0.9140699657525821,1
0.20204178320056054,-0.2078351042678367,0.8590549655551007,0.9140699657525821,1
0.04542024583578387,-1.2575073480447923,0.789720424348071,0.9140699657525821,1
0.04542024583578387,-1.047572899289401,1.067058589176191,0.7362353420653093,1
0.9851494700244466,-0.2078351042678367,1.2057276715902505,1.0919045894398547,1
0.5152848579301152,-1.047572899289401,0.789720424348071,0.7362353420653093,1
-0.7376874409881022,-1.6773762455555747,0.3043786358988612,0.38056609469076397,1
0.20204178320056054,-0.8376384505340096,0.9283895067621311,0.9140699657525821,1
0.3586633205653386,-0.2078351042678367,0.9283895067621311,0.7362353420653093,1
0.3586633205653386,-0.417769553023228,0.9283895067621311,0.9140699657525821,1
1.1417710073892247,-0.417769553023228,0.9977240479691607,0.9140699657525821,1
-0.5810659036233256,-1.2575073480447923,0.09637501227777148,0.5584007183780368,1
0.3586633205653386,-0.6277040017786193,0.8590549655551007,0.9140699657525821,1
